song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,audio_valence
Be Home Soon,38,220871,0.596,0.575,0.493,0.337,0.0872,-14.726,0.0533,98.992,0.439
Peppermint Smiles,47,203174,0.937,0.508,0.0889,0.00318,0.191,-17.87,0.0497,101.574,0.348
Eyes,57,185030,0.89,0.498,0.3929999999999999,2.71e-06,0.132,-5.912000000000001,0.0273,89.71799999999999,0.2269999999999999
Not Part of the Broken Hearts Club,46,147373,0.919,0.71,0.114,0.0,0.154,-12.764,0.2689999999999999,47.953,0.433
La Vida Es Un Carnaval,24,275253,0.439,0.82,0.7170000000000001,0.00107,0.236,-6.191,0.0722,104.005,0.843
Amor y Control,56,352200,0.449,0.753,0.59,0.0104,0.153,-9.622,0.0357,88.786,0.863
El Cantante,58,622520,0.422,0.489,0.679,6.92e-06,0.13,-4.899,0.0326,95.813,0.6579999999999999
Aquél Viejo Motel,51,308893,0.5710000000000001,0.667,0.828,0.000128,0.133,-4.22,0.0286,91.324,0.7509999999999999
Mala Mujer,53,233280,0.684,0.529,0.6990000000000001,1.07e-05,0.0756,-7.007999999999999,0.0401,88.87,0.887
Un verano en Nueva York,57,298515,0.6729999999999999,0.557,0.65,0.122,0.286,-8.897,0.0424,106.1,0.965
Sonido Bestial,51,598853,0.114,0.5379999999999999,0.691,0.0279999999999999,0.62,-10.669,0.0784,108.242,0.265
Quimbara,52,288115,0.7120000000000001,0.596,0.732,0.0002279999999999,0.0687,-4.822,0.0988,120.835,0.964
Pedro Navaja,60,443480,0.779,0.5820000000000001,0.61,6.54e-06,0.267,-6.641,0.103,93.658,0.826
Plastico,49,401786,0.797,0.674,0.545,2.56e-06,0.382,-7.712999999999999,0.0563,104.496,0.705
Cabo E,48,256773,0.8370000000000001,0.5489999999999999,0.758,0.000135,0.166,-6.62,0.0363,112.435,0.758
Entre La Espada y La Pared,56,262079,0.302,0.782,0.726,2.74e-06,0.0664,-4.752,0.0363,156.148,0.945
Juana Peña,49,335693,0.177,0.49,0.7559999999999999,2.32e-05,0.235,-5.82,0.034,101.419,0.8959999999999999
Catalina La O,47,312640,0.715,0.7440000000000001,0.738,0.0074099999999999,0.0672,-4.751,0.0333,147.046,0.89
Contrabando ( Contraband ),47,303373,0.287,0.595,0.473,0.000235,0.201,-10.624,0.0345,147.204,0.6659999999999999
Aguzate,48,375600,0.775,0.561,0.644,0.00943,0.106,-9.596,0.0377,111.05,0.956
Acángana,48,228933,0.606,0.71,0.636,1.49e-05,0.107,-8.332,0.0434,94.096,0.962
Chan Chan,69,257737,0.8420000000000001,0.506,0.433,0.0311,0.1119999999999999,-14.183,0.0345,83.22200000000001,0.6409999999999999
Decisiones,58,303400,0.777,0.6609999999999999,0.61,0.0,0.0475,-9.824,0.0707,96.402,0.452
Tambo,44,257333,0.733,0.685,0.494,0.00422,0.043,-11.519,0.0677,112.982,0.948
Mi Jaragual,45,223426,0.491,0.67,0.738,8.12e-06,0.0416,-5.994,0.0706,110.272,0.897
La Cartera,48,388920,0.525,0.606,0.593,2.8300000000000003e-05,0.32,-10.552,0.0561,96.38,0.932
Llora Timbero,43,204800,0.726,0.616,0.583,2.9600000000000005e-05,0.142,-5.92,0.0494,106.104,0.961
Te Estan Buscando,46,388160,0.5760000000000001,0.7959999999999999,0.65,5.05e-06,0.0948,-6.642,0.0403,143.84799999999998,0.901
Rompe Saraguey,47,389040,0.392,0.7829999999999999,0.643,0.00147,0.15,-7.587000000000001,0.0322,129.666,0.8640000000000001
Senor Sereno,42,331253,0.597,0.639,0.713,0.238,0.156,-8.046,0.0383,112.231,0.942
La Palomilla,42,168786,0.8740000000000001,0.541,0.713,0.00015,0.114,-9.514,0.0504,100.712,0.92
Un Dia Bonito,42,370533,0.535,0.48,0.7559999999999999,0.0596,0.0593,-11.182,0.0552,110.178,0.924
El Caballo Pelotero,45,192506,0.591,0.742,0.594,1.12e-05,0.0837,-7.923999999999999,0.0495,96.545,0.925
Puerto Rico,42,418880,0.0193,0.465,0.902,0.2319999999999999,0.107,-8.267000000000001,0.0435,108.863,0.8190000000000001
Cafe,6,392840,0.795,0.63,0.28,0.0402,0.132,-10.316,0.0471,97.536,0.511
Dime Por Que,43,214213,0.759,0.634,0.6759999999999999,0.0,0.3229999999999999,-4.586,0.0475,164.666,0.966
Cuando Cuando,35,181603,0.534,0.585,0.7,1.03e-05,0.282,-7.064,0.0422,103.78,0.654
Isabel (Isabel),40,383133,0.772,0.482,0.647,0.0659,0.0598,-11.616,0.0616,110.074,0.638
El Agua de Belén,40,198160,0.7609999999999999,0.685,0.747,0.0324,0.0994,-6.851,0.0485,96.405,0.902
Bravo De Verdad,42,330930,0.7490000000000001,0.7290000000000001,0.763,0.00135,0.256,-5.652,0.0413,94.035,0.945
La Leyenda,41,304893,0.762,0.5660000000000001,0.953,0.0391,0.0974,-1.905,0.0455,122.884,0.8140000000000001
Perfume De Rosas,39,253653,0.8,0.605,0.8490000000000001,8.42e-06,0.21,-2.915,0.038,96.003,0.889
Aunque Tú,40,200746,0.884,0.6779999999999999,0.0915,0.0,0.123,-17.363,0.0479,78.98100000000001,0.353
Quisiera Yo Tener,41,303533,0.83,0.506,0.206,7.72e-06,0.11,-17.768,0.038,181.424,0.316
Entre Dos Mujeres,30,268695,0.547,0.6829999999999999,0.778,0.0,0.138,-2.464,0.0395,86.779,0.958
Mi Ritmo Es Bueno,42,346306,0.705,0.552,0.635,0.000187,0.108,-9.848,0.081,96.416,0.851
Amame en Camara Lenta,45,389840,0.7020000000000001,0.596,0.573,0.000147,0.258,-11.167,0.0453,175.505,0.841
Calle Luna Calle Sol,2,225533,0.37,0.552,0.8859999999999999,0.0,0.3229999999999999,-6.297000000000001,0.073,87.167,0.7859999999999999
Sueño Contigo,35,253266,0.527,0.627,0.439,0.00029,0.314,-19.549,0.0377,92.942,0.966
Tu No Sabes Querer,37,384800,0.505,0.598,0.5529999999999999,0.000265,0.2019999999999999,-10.682,0.0557,110.3,0.923
Medley,37,439080,0.667,0.512,0.8220000000000001,5.400000000000001e-06,0.2789999999999999,-4.63,0.049,92.44,0.821
Detalles,51,278871,0.184,0.7240000000000001,0.77,3.7e-05,0.243,-4.024,0.0533,176.243,0.935
Yambeque,45,383533,0.677,0.664,0.75,0.0163,0.0576,-6.439,0.0405,172.271,0.954
Usted Abusó,42,256706,0.542,0.545,0.723,0.0,0.368,-6.045,0.035,105.4,0.725
Conciencia,49,331773,0.5479999999999999,0.578,0.774,4.79e-06,0.198,-4.729,0.0416,176.78,0.915
Mi Media Mitad,62,292653,0.4039999999999999,0.74,0.674,1.28e-06,0.278,-5.818,0.033,154.171,0.8270000000000001
Siempre Seré,54,324466,0.138,0.604,0.693,0.0,0.355,-6.289,0.031,165.447,0.901
Caricias Prohibidas,53,321706,0.779,0.556,0.7040000000000001,1.12e-05,0.109,-5.0360000000000005,0.0337,91.465,0.843
Te Va a Doler,64,292773,0.407,0.61,0.8490000000000001,0.0,0.28,-4.382,0.0461,177.634,0.742
Ese Hombre,44,279840,0.721,0.555,0.722,0.000192,0.0477,-9.023,0.103,176.17700000000002,0.6809999999999999
Mi Libertad,39,268493,0.421,0.813,0.6990000000000001,2.03e-06,0.252,-7.699,0.0465,93.314,0.937
Cara de Niño,50,296026,0.56,0.758,0.6659999999999999,0.0,0.0912,-9.022,0.0445,92.811,0.961
Hasta Que Te Conoci,49,305066,0.581,0.528,0.715,1.08e-06,0.0782,-7.657,0.0503,178.78099999999998,0.6729999999999999
Ella Es,40,297640,0.45,0.745,0.638,1.09e-06,0.255,-6.865,0.0416,165.419,0.8859999999999999
Cinco Noches,44,309253,0.415,0.648,0.718,0.000193,0.171,-6.086,0.0458,97.544,0.925
Porque Te Amo,49,306826,0.2289999999999999,0.7,0.598,0.000127,0.0289,-9.959,0.0623,154.35299999999998,0.7240000000000001
Tù No Le Amas Le Temes,44,267693,0.375,0.595,0.581,7.75e-06,0.0751,-10.574000000000002,0.0447,87.906,0.96
Juguete De Nadie,51,305440,0.504,0.7609999999999999,0.737,0.0,0.0479,-9.35,0.0374,94.219,0.915
Cuándo Parará La Lluvia,38,286693,0.722,0.758,0.6559999999999999,1.94e-05,0.0773,-9.003,0.0367,157.57399999999998,0.892
Pensamiento y Palabra,44,287960,0.321,0.534,0.8540000000000001,4.71e-05,0.0926,-5.238,0.0659,92.937,0.759
Me Liberé,59,263920,0.395,0.754,0.875,0.0,0.0905,-1.94,0.0407,97.522,0.967
Arrepentida,52,251351,0.4539999999999999,0.737,0.614,0.0,0.285,-11.871,0.0542,110.929,0.895
Herida,0,295453,0.387,0.423,0.768,0.0,0.0915,-6.452999999999999,0.0738,191.426,0.584
Salsa Con Coco,48,294440,0.371,0.625,0.885,3.71e-05,0.107,-3.807,0.0667,115.255,0.8190000000000001
Me Tengo Que Ir,63,280189,0.258,0.451,0.785,0.0,0.12,-4.7010000000000005,0.0362,96.831,0.846
De Mí Enamórate,38,310000,0.71,0.5,0.871,9.67e-06,0.0795,-6.251,0.0365,94.446,0.675
Qué Hay de Malo,55,298640,0.598,0.735,0.61,0.0,0.0541,-8.635,0.0439,91.951,0.789
Sobredosis,44,252826,0.356,0.504,0.708,0.0204,0.113,-10.991,0.0407,167.808,0.964
Dile a Ella,43,305200,0.3379999999999999,0.536,0.8590000000000001,1.52e-06,0.358,-5.003,0.0716,86.912,0.705
Amor Traicionero,34,286306,0.178,0.61,0.504,0.00179,0.359,-9.995,0.0405,141.505,0.945
Juliana,41,296286,0.3229999999999999,0.7070000000000001,0.96,0.0122,0.0726,-3.606,0.0415,94.06,0.966
Pagina Del Amor,47,298600,0.512,0.723,0.713,0.000271,0.264,-7.343999999999999,0.0375,173.05599999999998,0.836
Por Eso Está Conmigo,38,280266,0.7290000000000001,0.696,0.72,1.4e-06,0.106,-10.131,0.0363,167.863,0.952
Un Alto en el Camino,40,292415,0.5479999999999999,0.64,0.62,0.000958,0.396,-12.153,0.0478,176.757,0.603
Lloraras,48,228635,0.6459999999999999,0.7440000000000001,0.828,8.4e-05,0.0548,-6.496,0.0491,92.783,0.96
Caradura,48,317573,0.515,0.7090000000000001,0.7829999999999999,0.000123,0.0973,-6.669,0.0371,94.001,0.733
Aparentemente,40,304320,0.6579999999999999,0.613,0.523,0.00014,0.0753,-10.559,0.0368,89.287,0.7879999999999999
Lady Laura,43,300106,0.565,0.816,0.73,5.33e-06,0.0554,-6.392,0.0426,93.511,0.861
Pequeñas Cosas,60,307200,0.585,0.688,0.614,0.0,0.0978,-9.247,0.0378,176.396,0.852
Amor y Control,56,352200,0.449,0.753,0.59,0.0104,0.153,-9.622,0.0357,88.786,0.863
A Corazón Abierto,31,298133,0.732,0.65,0.846,0.00161,0.26,-3.474,0.0386,176.049,0.848
La Quiero A Morir,64,302320,0.294,0.725,0.889,0.00311,0.252,-3.257,0.0471,99.672,0.924
Gotas De Lluvia,44,354973,0.701,0.635,0.856,0.0001899999999999,0.0565,-3.946,0.0375,97.276,0.688
La Vida Es Un Carnaval,24,275253,0.439,0.82,0.7170000000000001,0.00107,0.236,-6.191,0.0722,104.005,0.843
El Apartamento,37,258133,0.392,0.662,0.8759999999999999,9.27e-06,0.132,-3.863,0.0429,98.334,0.955
Discúlpeme Señora,28,278400,0.579,0.495,0.5920000000000001,0.0,0.264,-14.439,0.0358,100.576,0.969
"Oiga, Mire, Vea - Salsa",57,323683,0.444,0.7390000000000001,0.809,2.66e-06,0.0856,-5.134,0.0416,89.734,0.866
Amores Como el Nuestro,53,302093,0.57,0.6829999999999999,0.59,0.0432,0.0788,-11.839,0.0483,179.47,0.6509999999999999
Llorando,38,304280,0.373,0.7440000000000001,0.7929999999999999,3.08e-06,0.0826,-5.018,0.0423,95.497,0.924
Un Verano En Nueva York,44,441360,0.476,0.544,0.657,0.0463,0.298,-7.457000000000001,0.0406,118.226,0.7140000000000001
No Le Temas A El,40,324240,0.3379999999999999,0.784,0.497,0.0,0.0789,-11.527,0.0338,96.155,0.894
Londres,41,306533,0.7759999999999999,0.652,0.513,0.00279,0.0795,-15.563,0.191,99.145,0.7609999999999999
Mira Mis Ojos (No Pude Olvidarte),35,257413,0.299,0.742,0.8059999999999999,6.79e-06,0.152,-4.418,0.0318,92.117,0.8059999999999999
Procura,27,272666,0.308,0.805,0.758,0.000661,0.12,-7.417999999999999,0.0352,102.127,0.974
La Cartera,48,388920,0.525,0.606,0.593,2.8300000000000003e-05,0.32,-10.552,0.0561,96.38,0.932
Ojos Chinos,35,261146,0.6759999999999999,0.81,0.7240000000000001,1.56e-05,0.198,-5.417000000000001,0.0431,94.004,0.968
Comerte A Besos - Salsa Version,44,269800,0.372,0.4639999999999999,0.848,0.0,0.421,-5.214,0.0698,97.747,0.657
Detalles,48,279997,0.2289999999999999,0.725,0.6779999999999999,2.65e-05,0.13,-6.372999999999999,0.0479,175.99599999999998,0.961
Amor Narcótico,18,316960,0.4579999999999999,0.708,0.691,0.0,0.0787,-10.279000000000002,0.129,111.876,0.6409999999999999
Que Locura Enamorarme De Ti,41,296240,0.632,0.625,0.831,0.0,0.318,-4.992,0.0352,97.541,0.901
Eres,52,268573,0.49,0.726,0.825,0.00138,0.0586,-7.946000000000001,0.0398,167.00400000000002,0.882
Azucar,0,438573,0.178,0.491,0.524,0.1989999999999999,0.133,-10.833,0.0546,101.944,0.469
Princesa,33,284733,0.2289999999999999,0.45,0.747,0.0,0.14,-6.371,0.0452,93.363,0.777
Sedúceme - Tropical Version,46,318093,0.414,0.555,0.87,9.43e-05,0.0943,-4.348,0.0466,94.051,0.6829999999999999
La Muerte,44,263306,0.546,0.7509999999999999,0.644,0.0,0.0323,-5.896,0.0357,95.316,0.848
Dejala,43,265866,0.529,0.743,0.437,0.00286,0.0616,-12.567,0.0379,94.542,0.928
Señora Ley,35,247626,0.6609999999999999,0.564,0.6990000000000001,6.51e-06,0.1989999999999999,-7.648,0.0518,173.862,0.8859999999999999
Amiga,45,279946,0.747,0.529,0.648,0.0,0.158,-7.895,0.0399,159.036,0.8079999999999999
Los Rodriguez,35,251160,0.6709999999999999,0.575,0.659,0.000206,0.0349,-5.904,0.0519,102.809,0.708
Vendedora de Amor,41,275626,0.7490000000000001,0.737,0.804,5.400000000000001e-06,0.128,-6.542000000000001,0.0385,88.15100000000001,0.897
Vuelvo A Sentir,49,326640,0.414,0.6940000000000001,0.6579999999999999,0.000483,0.0485,-9.215,0.0368,159.208,0.746
Llorandote,36,319533,0.47,0.625,0.361,0.521,0.217,-19.459,0.0508,104.481,0.8109999999999999
A Toda Cuba Le Gusta,34,348733,0.162,0.623,0.605,1.54e-06,0.218,-10.874,0.0345,96.235,0.878
Disco Azúcar,31,329066,0.725,0.733,0.685,7.97e-06,0.0775,-13.847,0.0412,109.629,0.937
El Cuarto De Tula,62,445458,0.637,0.523,0.6970000000000001,0.000107,0.263,-12.51,0.0454,104.299,0.8740000000000001
La Sirena,36,166666,0.284,0.723,0.373,0.003,0.0436,-19.267,0.0529,100.831,0.956
Un Tipo Como Yo,34,281426,0.282,0.659,0.821,7.01e-05,0.239,-5.409,0.0418,97.862,0.903
Siboney,31,162160,0.65,0.5429999999999999,0.439,0.0,0.4539999999999999,-6.229,0.034,116.193,0.5589999999999999
Talented,50,183000,0.15,0.637,0.36,0.00299,0.0999,-12.304,0.0537,147.261,0.213
Immigrant,68,232853,0.563,0.6709999999999999,0.8370000000000001,0.0,0.256,-4.828,0.436,88.838,0.6859999999999999
Dust,59,160893,0.0696,0.736,0.69,0.0,0.49,-5.712999999999999,0.152,92.956,0.624
Maintain,55,209733,0.2339999999999999,0.8909999999999999,0.632,0.0,0.1009999999999999,-5.5360000000000005,0.141,133.001,0.195
Ya Nour El Ein,53,183356,0.068,0.5670000000000001,0.8079999999999999,0.0,0.0711,-4.573,0.0963,99.71,0.447
Beautiful (feat. Camila Cabello),94,180000,0.346,0.638,0.7170000000000001,0.0,0.105,-4.722,0.0337,100.027,0.249
Habiby Da - Remix,0,222432,0.044,0.778,0.8390000000000001,0.00108,0.184,-8.499,0.0343,113.809,0.843
Nos Fuimos Lejos (feat. El Micha & RedOne) - Arabic Version,59,206806,0.0559,0.7,0.913,0.0,0.353,-2.467,0.0617,94.009,0.755
No Stylist,91,192172,0.0215,0.765,0.7040000000000001,0.0,0.2269999999999999,-4.589,0.127,147.055,0.498
Cold Blooded,55,169183,0.307,0.77,0.688,0.026,0.102,-5.547000000000001,0.0362,114.99,0.51
Chanel,76,210285,0.8740000000000001,0.7759999999999999,0.503,0.0,0.1119999999999999,-5.732,0.237,110.134,0.473
What You Want,69,195920,0.118,0.511,0.852,0.0,0.0901,-3.895,0.4679999999999999,163.863,0.316
"Hold On, We're Going Home",73,227880,0.00415,0.7759999999999999,0.413,2.68e-05,0.0724,-7.438,0.0952,100.003,0.287
بدك عناية (feat. Gente de Zona),32,187946,0.0019199999999999,0.52,0.867,0.00433,0.1639999999999999,-4.737,0.0692,103.701,0.887
Leily Leily,49,235946,0.14,0.737,0.83,1.4800000000000002e-05,0.125,-5.928999999999999,0.069,92.988,0.58
Yalli Naseeni,42,226587,0.0796,0.797,0.608,0.0,0.0881,-14.27,0.0717,99.998,0.632
Ya Lili,44,227755,0.527,0.6409999999999999,0.525,0.0,0.294,-6.125,0.0829,97.981,0.528
Unforgettable,87,233901,0.0293,0.726,0.769,0.0101,0.104,-5.043,0.123,97.985,0.733
Ya Baba,49,231991,0.0928,0.812,0.6459999999999999,8.87e-05,0.324,-7.257000000000001,0.0597,118.033,0.634
Bayen Habeit,71,139293,0.231,0.7909999999999999,0.7609999999999999,0.0006259999999999,0.367,-5.76,0.0392,111.663,0.797
Clandestino,91,231920,0.39,0.7659999999999999,0.8220000000000001,3.37e-05,0.349,-4.126,0.16,165.842,0.8809999999999999
Ah Ya Albi,15,308893,0.00963,0.743,0.906,0.0,0.711,-5.755,0.134,101.931,0.845
Habibi Albi,59,183071,0.183,0.67,0.787,0.0,0.1169999999999999,-4.878,0.076,100.01,0.7140000000000001
Zooted (feat. French Montana & Farruko),74,217652,0.267,0.815,0.626,1.31e-05,0.275,-5.138999999999999,0.103,109.989,0.5710000000000001
"Don't You Need Somebody (feat. Enrique Iglesias, R. City, Serayah & Shaggy)",59,207719,0.247,0.69,0.7020000000000001,0.0,0.262,-6.103,0.0901,92.996,0.611
Mi Gna - Remix,46,221739,0.335,0.6,0.64,0.0,0.0881,-7.319,0.284,91.802,0.611
Number One,20,193509,0.0887,0.509,0.64,0.0,0.0967,-6.477,0.226,96.131,0.449
La Cintura (feat. Flo Rida & TINI) - Latin Remix,46,185672,0.0256,0.7170000000000001,0.731,0.0,0.182,-5.942,0.0698,101.04,0.66
Tip Toe (feat. French Montana),79,187521,0.0233,0.845,0.7090000000000001,0.0,0.094,-4.547,0.0714,98.062,0.62
Roll With It,51,173810,0.0727,0.684,0.7609999999999999,0.0,0.231,-4.452,0.153,87.90899999999999,0.72
لا جوزاديرا (feat. Marc Anthony & Gente de Zona) - Arabic Version,33,207041,0.114,0.64,0.965,0.0,0.0961,-3.424,0.0593,95.063,0.885
Zara (feat. Abir),53,217280,0.0345,0.773,0.413,0.0,0.09,-9.324,0.0673,115.869,0.215
Te ka lali shpirt,51,184668,0.0497,0.82,0.795,0.0,0.28,-5.005,0.0591,127.985,0.913
Hiya Hiya,9,203480,0.0647,0.6659999999999999,0.8759999999999999,0.0,0.331,-5.77,0.0332,103.024,0.7340000000000001
Te Ma Etmaje (feat. DJ Wirtual),48,225135,0.0185,0.843,0.7979999999999999,0.000593,0.435,-6.056,0.0856,111.03,0.816
Yalla Habibi - Summer Hit,55,175781,0.0177,0.672,0.92,0.00288,0.0821,-3.899,0.1,128.003,0.838
Alabina - Original 1996,40,225666,0.171,0.636,0.969,0.0,0.345,-1.913,0.0716,101.835,0.911
Boom Boom,60,248363,0.0045299999999999,0.7490000000000001,0.759,0.0,0.2019999999999999,-8.065,0.0451,110.004,0.584
Maintain,69,216240,0.3329999999999999,0.878,0.62,0.0,0.391,-5.485,0.1119999999999999,133.02700000000002,0.218
8 Letters - R3HAB Remix,56,132232,0.24,0.638,0.708,0.0,0.311,-5.001,0.0421,103.16,0.5820000000000001
Finest Hour (feat. Abir) - Savi Remix,49,225937,0.0297,0.48,0.88,0.0,0.2739999999999999,-3.425,0.212,191.785,0.5539999999999999
Tune In,52,164267,0.0211,0.713,0.894,0.0,0.37,-3.48,0.0426,96.068,0.614
You're Gold,31,193269,0.00714,0.705,0.812,1.18e-05,0.301,-8.207,0.109,104.052,0.8240000000000001
Corazón,55,227014,0.187,0.7609999999999999,0.784,3.47e-05,0.104,-5.974,0.0752,100.036,0.342
What We Said (feat. MAGIC!) - Comme moi English Version,60,179480,0.2189999999999999,0.664,0.894,0.0,0.134,-3.729,0.271,191.966,0.605
Had el Lilla,33,245466,0.0395,0.685,0.917,0.0,0.318,-4.069,0.255,135.995,0.605
Un gaou à Oran - Bonus track,48,209200,0.0241,0.573,0.977,1.62e-06,0.619,-2.602,0.187,127.964,0.909
N'Brik N'Brik,41,136000,0.00162,0.733,0.889,0.0,0.337,-4.396,0.0414,120.046,0.785
Lala Fatéma,33,231586,0.0144,0.836,0.769,0.0,0.845,-6.452000000000001,0.172,122.008,0.6459999999999999
The Wave,55,158062,0.211,0.748,0.406,0.0,0.042,-7.462000000000001,0.0343,79.988,0.386
Ahla Haga Feeki - DJ Mix,35,242711,0.0619,0.8420000000000001,0.746,0.00181,0.0454,-10.63,0.0561,120.004,0.961
R.E.D.,50,209981,0.0231,0.593,0.8029999999999999,0.0,0.526,-2.37,0.0799,69.884,0.495
I Lied,34,280826,0.102,0.6,0.772,0.0,0.1169999999999999,-5.863,0.293,74.89,0.594
Saian,25,252746,0.0938,0.952,0.7020000000000001,0.0,0.134,-3.553,0.0457,108.974,0.364
Framed,65,252960,0.0136,0.7440000000000001,0.8270000000000001,0.0,0.272,-2.972,0.113,145.972,0.735
Band of Gypsies - Edit,56,193062,0.00188,0.285,0.914,0.00305,0.466,-2.977,0.0695,84.682,0.354
Somos Sur,52,226922,0.0666,0.6459999999999999,0.826,0.000741,0.11,-6.9510000000000005,0.213,179.99599999999998,0.684
Leila,10,281346,0.0351,0.83,0.949,0.0025,0.91,-5.428,0.154,123.455,0.778
Salma Ya Salama (Olé Y Ola),33,211160,0.1689999999999999,0.657,0.973,3.97e-06,0.303,-3.0580000000000003,0.0838,100.649,0.838
Salam - Original Mix,30,243249,0.551,0.6920000000000001,0.405,0.000388,0.9,-7.607,0.0303,109.993,0.421
Nur El Ain,45,186853,0.08,0.6829999999999999,0.618,0.0,0.316,-7.895,0.0441,94.949,0.56
Carry the Earth,37,376586,0.899,0.352,0.118,0.835,0.311,-16.452,0.0353,75.087,0.131
Whatchamacallit (feat. Chris Brown),74,179410,0.17,0.664,0.617,0.0,0.2189999999999999,-4.668,0.0395,98.986,0.275
FLIP THE SWITCH (feat. Drake),81,156195,0.129,0.853,0.637,0.0,0.267,-5.924,0.331,86.04799999999999,0.496
Sunflower - Spider-Man: Into the Spider-Verse,66,158053,0.541,0.757,0.501,0.0,0.0718,-5.593,0.0466,89.931,0.91
Hopeless Romantic (feat. Swae Lee),84,226742,0.307,0.877,0.477,0.0,0.0929,-7.379,0.0587,127.023,0.552
MIA (feat. Drake),94,210367,0.0143,0.818,0.54,0.000512,0.099,-6.35,0.0544,97.064,0.174
Better,95,229412,0.0984,0.442,0.585,0.391,0.14,-10.332,0.0964,97.565,0.1159999999999999
Wake Up in the Sky,92,204664,0.00381,0.8,0.578,0.0,0.359,-5.144,0.0485,143.01,0.367
Trip,87,217118,0.214,0.7170000000000001,0.605,0.0,0.138,-5.68,0.075,81.047,0.387
Dip,82,127200,0.0152,0.877,0.562,0.0,0.0933,-7.096,0.26,99.977,0.376
Dark Side Of The Moon (feat. Nicki Minaj),83,242972,0.525,0.603,0.457,0.0,0.0905,-5.384,0.297,73.72399999999999,0.4579999999999999
Climax (feat. 6lack),76,189093,0.0608,0.8290000000000001,0.362,0.0,0.135,-11.546,0.231,122.912,0.369
Wish I (feat. Tory Lanez),51,201407,0.0267,0.818,0.49,0.0002089999999999,0.114,-7.612999999999999,0.238,119.95,0.616
WAKE UP,84,231963,0.192,0.741,0.645,0.0,0.163,-5.1160000000000005,0.0963,149.07,0.488
Kamikaze,25,139200,0.3289999999999999,0.7959999999999999,0.565,0.0,0.102,-7.631,0.128,100.003,0.547
Switch,69,207080,0.042,0.665,0.653,0.00801,0.11,-6.158,0.0393,176.688,0.18
Tints (feat. Kendrick Lamar),82,269106,0.1009999999999999,0.7979999999999999,0.867,0.0,0.0634,-5.971,0.12,109.04,0.6679999999999999
Ordinary Day (ft. Hailee Steinfeld),77,188400,0.0321,0.743,0.8809999999999999,0.0,0.128,-6.66,0.1,78.987,0.835
SWING (feat. Normani & Davido),73,303888,0.372,0.76,0.603,0.0,0.1119999999999999,-5.898,0.12,97.887,0.515
Way Too Fly (feat. DaVido),64,172708,0.125,0.602,0.7709999999999999,0.0,0.254,-4.799,0.261,216.115,0.8640000000000001
The Weekend (feat. Young Thug & Swizz Beatz),66,287866,0.287,0.547,0.659,0.0,0.2019999999999999,-7.04,0.195,165.763,0.759
Can't Get Enough,56,156973,0.493,0.701,0.519,0.0,0.0845,-9.689,0.43,103.9,0.645
Imagine (feat. Simon Sayz & Crystal Torres),59,247864,0.0985,0.659,0.858,0.0,0.126,-3.851,0.258,170.105,0.555
Right Here (feat. Eric Bellinger),63,221568,0.5479999999999999,0.46,0.736,0.0,0.1009999999999999,-4.3,0.471,177.05599999999998,0.405
